1,1052.072124
2,785.126958
3,643.341529
4,490.28504
5,451.517766
6,410.459682
7,373.885164
8,342.115154
9,326.228205
10,319.022597
11,301.54019
12,294.40155
13,293.147804
14,283.620936
15,268.770941
16,270.917694
17,282.245934
18,281.787486
19,275.227738
20,263.606855
21,258.780075
22,252.635147
23,267.335026
24,247.568064
25,245.355236
26,250.864146
27,243.211238
28,239.946488
29,236.247997
30,240.866011
31,237.81053
32,233.413661
33,223.732736
34,226.334137
35,217.254577
36,218.7398
37,206.168065
38,211.542032
39,209.098447
40,208.269818
41,207.120854
42,207.467576
43,199.343276
44,199.967113
45,206.308444
46,202.912781
47,193.947563
48,199.032105
49,195.57995
50,197.091427
51,194.369977
52,191.461872
53,189.784197
54,191.530216
55,185.782804
56,190.253035
57,180.758003
58,179.757859
59,177.897543
60,173.356297
61,178.510049
62,171.030275
63,169.559403
64,176.079705
65,173.912043
66,169.820663
67,172.935775
68,165.317301
69,161.961366
70,160.391847
71,159.545685
72,157.763765
73,157.220113
74,157.499972
75,156.33311
76,155.163452
77,154.235276
78,154.791083
79,154.163463
80,152.910089
81,150.628962
82,151.133069
83,150.714588
84,148.888391
85,149.946647
86,146.111586
87,146.597859
88,143.359116
89,145.396663
90,142.322332
91,143.446062
92,140.018909
93,141.127003
94,138.501374
95,143.76945
96,143.431279
97,145.677807
98,136.470742
99,135.266585
100,135.547433
101,132.173785
102,133.180467
103,130.670801
104,129.097738
105,131.579586
106,130.33822
107,125.100996
108,127.577758
109,124.36153
110,124.098333
111,123.090685
112,124.017142
113,121.89975
114,114.246026
115,121.522304
116,117.899532
117,115.96982
118,113.121746
119,109.596719
120,111.821315
121,109.980147
122,106.323335
123,107.107896
124,104.437293
125,103.110332
126,74.508907
127,72.016286
128,72.016286
129,72.016286
130,72.016286
131,61.818935
132,61.818935
133,73.474337
134,62.764722
135,62.764722
136,62.764722
137,62.764722
138,62.764722
139,62.579732
140,65.908526
141,61.37987
142,61.37987
143,61.37987
144,61.37987
145,61.37987
146,61.37987
147,61.37987
148,61.37987
149,61.37987
150,55.22527
151,76.144154
152,75.28827
153,74.906297
154,73.078512
155,73.23972
156,72.20412
157,70.950408
158,69.924797
159,67.634989
160,68.135659
161,69.456233
162,66.9117
163,65.51803
164,65.392761
165,59.930275
166,59.143825
167,62.878721
168,57.264396
169,54.736609
170,55.272141
171,52.280594
172,18.700196
173,51.482602
174,17.177515
175,49.49566
176,49.214507
177,50.043367
178,47.504303
179,0
180,0
181,45.914238
182,44.30805
183,42.017928
184,42.840573
185,40.157348
186,41.541349
187,39.533581
188,39.442156
189,37.374657
190,36.375473
191,36.061414
192,33.681317
193,33.92337
194,34.041396
195,33.305008
196,31.565701
197,31.341903
198,29.299007
199,29.723473
200,27.833157
201,27.099501
202,25.578548
203,24.407588
204,23.790306
205,22.599639
206,21.885349
207,22.140765
208,20.489958
209,19.619883
210,18.663794
211,18.061714
212,17.724887
213,16.958192
214,16.018843
215,15.634854
216,14.682116
217,14.39551
218,13.888611
219,13.193001
220,12.367475
221,11.505916
222,11.39166
223,10.435476
224,8.922678
225,8.229089
226,7.746439
227,7.119941
228,6.383422
229,5.905822
230,5.250478
231,4.853828
232,4.246274
233,3.725555
234,3.101301
235,2.61335
236,2.120908
237,1.635356
238,1.142912
239,0.540832
