1,2630966.484
2,1746431.322
3,1107771.003
4,895474.0886
5,1018454.334
6,805811.0467
7,751575.5183
8,735398.0523
9,678553.4726
10,640443.8868
11,621496.9703
12,608310.6993
13,566441.4854
14,570425.1537
15,558980.3028
16,530092.8612
17,513141.1884
18,515409.7405
19,514224.43
20,494859.8136
21,479021.638
22,508295.3132
23,475696.2876
24,486044.35
25,482208.14
26,466029.4382
27,483302.7281
28,461699.8657
29,462958.7066
30,459208.8108
31,459762.2634
32,440060.4657
33,458110.8078
34,444625.0189
35,434057.6681
36,414702.0536
37,413068.9407
38,423419.8405
39,406432.5431
40,402855.38
41,401013.1256
42,437432.6392
43,424405.1467
44,427894.7577
45,411148.4787
46,410774.4354
47,405456.793
48,404023.7869
49,403648.43
50,403010.2396
51,402619.3301
52,400856.2865
53,400530.8937
54,383193.1264
55,378848.5566
56,399867.8253
57,399536.3518
58,398347.497
59,398215.5104
60,397942.0496
61,372740.8436
62,372105.4116
63,394646.5213
64,394389.7804
65,393924.0188
66,393472.4028
67,390654.6155
68,362564.7583
69,361949.5085
70,361329.5127
71,360906.329
72,370956.5223
73,370511.7697
74,370362.5238
75,370131.9224
76,369651.2154
77,387746.2049
78,351954.8201
79,351623.4729
80,343681.4903
81,343435.2601
82,342329.8323
83,341883.6314
84,341731.5823
85,360286.1951
86,362969.6674
87,362657.8563
88,362606.0682
89,362399.3405
90,362342.0954
91,362263.2411
92,362135.7663
93,358777.2587
94,358378.7673
95,358190.8178
96,354911.0314
97,343847.0622
98,346868.6891
99,346603.4866
100,346407.1677
101,346323.3525
102,345877.1515
103,345650.8376
104,345051.4796
105,344760.632
106,343925.5911
107,343537.1874
108,325305.9479
109,325151.9497
110,342537.6386
111,338486.8076
112,337373.4315
113,337159.212
114,337044.8623
115,336863.93
116,340587.2445
117,340434.8384
118,340353.297
119,340099.6778
120,339960.4083
121,339929.5214
122,339868.4006
123,339798.7099
124,339764.0544
125,339428.4651
126,339316.2867
127,339229.465
128,339093.1676
129,338602.9254
130,340036.95
131,334869.377
132,334744.341
133,334396.2605
134,334134.9848
135,334020.3986
136,312551.8686
137,312149.1528
138,311920.6249
139,312402.8839
140,312139.1776
141,311975.5775
142,322208.6187
143,322142.9986
144,321853.9104
145,321696.9582
146,321377.7937
147,321195.0753
148,321126.0101
149,321032.951
150,320780.6555
151,329287.302
152,319392.8566
153,325224.5474
154,315917.4563
155,319903.2922
156,323944.8362
157,318296.1834
158,298777.5547
159,300552.2584
160,295289.7183
161,304060.8654
162,305708.332
163,300291.6221
164,300727.2111
165,297699.3848
166,296764.1394
167,289919.041
168,286538.821
169,268117.3265
170,265967.9353
171,264289.8101
172,262532.2638
173,260317.8075
174,258676.8255
175,257517.1318
176,258432.0617
177,257344.2752
178,247810.8532
179,246409.895
180,246018.2114
181,245160.6444
182,242988.6909
183,240460.1031
184,236852.8814
185,236519.8744
186,238839.3761
187,237580.4984
188,236948.6875
189,236964.072
190,236077.4961
191,236391.4137
192,235774.8729
193,235470.7494
194,235532.974
195,235099.5574
196,232623.3362
197,232395.429
198,231749.8633
199,231798.7403
200,231335.5725
201,229583.3596
202,229252.7941
203,228322.2384
204,226844.534
205,226579.7593
206,226562.192
207,226173.9897
208,225843.5513
209,225133.4129
210,224935.3867
211,224387.0533
212,223583.8901
213,223646.1147
214,223378.1298
215,222664.2054
216,220966.8221
217,220342.6703
218,219991.2092
219,219385.7962
220,219201.0268
221,219022.7038
222,218758.592
223,218399.0567
224,218362.9319
225,217919.1177
226,217323.4863
227,217136.6525
228,216727.9486
229,216459.5921
230,216024.4888
231,215911.3296
232,215566.0754
233,215221.3871
234,214411.4527
235,214061.7361
236,213938.2979
237,213677.1753
238,208088.8717
239,207997.6233
240,207526.6389
241,207172.5478
242,207259.9411
243,205987.5
244,205709.1076
245,205291.489
246,203990.1791
247,208729.2292
248,208553.1293
249,208517.7622
250,208169.5195
251,207998.7752
252,207608.0771
253,207079.8832
254,206805.429
255,206506.3779
